ID	type
MA_1523487g0010	gene
MA_152370g0010	gene
MA_15237g0010	gene
MA_15246g0010	gene
MA_152538g0010	gene
MA_15253g0010	gene
MA_152705g0020	gene
MA_15270g0010	gene
MA_15276g0010	gene
MA_1527811g0010	gene
MA_152834g0010	gene
MA_1528g0010	gene
MA_15290g0010	gene
MA_153011g0010	gene
MA_153079g0010	gene
MA_153080g0010	gene
MA_15311g0010	gene
MA_153194g0010	gene
MA_1531973g0010	gene
MA_15320g0020	gene
MA_15323g0010	gene
MA_153292g0010	gene
MA_15334g0010	gene
MA_15346g0010	gene
MA_15346g0020	gene
MA_15350g0010	gene
MA_15356g0010	gene
MA_15360g0010	gene
MA_153610g0010	gene
MA_15363g0010	gene
MA_15370g0010	gene
MA_15372g0010	gene
MA_15374g0010	gene
MA_1537g0010	gene
MA_15380g0010	gene
MA_15380g0030	gene
MA_153816g0010	gene
MA_15386g0010	gene
MA_15391g0010	gene
MA_15392g0010	gene
MA_153977g0010	gene
MA_15398g0010	gene
MA_153g0020	gene
MA_15408g0010	gene
MA_154108g0010	gene
MA_15416g0010	gene
MA_15416g0020	gene
MA_15423g0020	gene
MA_1542g0010	gene
MA_154390g0010	gene
MA_1543g0020	gene
MA_15442g0010	gene
MA_154438g0010	gene
MA_154457g0010	gene
MA_15445g0010	gene
MA_15462g0010	gene
MA_154719g0010	gene
MA_1548g0010	gene
MA_15491g0010	gene
MA_154988g0010	gene
MA_15498g0010	gene
MA_154g0010	gene
MA_155031g0010	gene
MA_155044g0030	gene
MA_15508g0010	gene
MA_155113g0020	gene
MA_155137g0010	gene
MA_15517g0010	gene
MA_15520g0010	gene
MA_15527g0010	gene
MA_155287g0010	gene
MA_155288g0010	gene
MA_15537g0010	gene
MA_15539g0010	gene
MA_15543g0010	gene
MA_15546g0010	gene
MA_15555g0010	gene
MA_15557g0020	gene
MA_15568g0010	gene
MA_155697g0010	gene
MA_155791g0010	gene
MA_1558069g0010	gene
MA_15580g0010	gene
MA_15586g0010	gene
MA_155905g0010	gene
MA_155906g0010	gene
MA_15598g0010	gene
MA_15599g0010	gene
MA_156003g0010	gene
MA_15606g0010	gene
MA_156127g0010	gene
MA_15614g0010	gene
MA_1562240g0010	gene
MA_156275g0010	gene
MA_156285g0010	gene
MA_156298g0010	gene
MA_15630g0010	gene
MA_15646g0010	gene
MA_15650g0010	gene
MA_156526g0010	gene
MA_1566244g0010	gene
MA_15670g0010	gene
MA_156774g0010	gene
MA_1567g0010	gene
MA_15683g0010	gene
MA_157022g0010	gene
MA_15703g0010	gene
MA_15709g0010	gene
MA_15713g0010	gene
MA_157164g0010	gene
MA_157250g0010	gene
MA_157279g0010	gene
MA_157317g0010	gene
MA_15732g0010	gene
MA_157354g0010	gene
MA_157439g0010	gene
MA_157506g0010	gene
MA_15754g0010	gene
MA_15755g0010	gene
MA_15756g0010	gene
MA_15758g0010	gene
MA_15760g0010	gene
MA_157682g0020	gene
MA_1576g0010	gene
MA_157731g0010	gene
MA_15773g0010	gene
MA_15776g0020	gene
MA_1577g0010	gene
MA_15792g0010	gene
MA_15798g0010	gene
MA_158002g0020	gene
MA_158046g0010	gene
MA_158054g0010	gene
MA_158067g0010	gene
MA_158072g0010	gene
MA_158075g0010	gene
MA_158147g0010	gene
MA_158153g0010	gene
MA_158170g0010	gene
MA_158173g0010	gene
MA_158189g0010	gene
MA_15819g0010	gene
MA_1582024g0010	gene
MA_15820g0010	gene
MA_158214g0010	gene
MA_158219g0010	gene
MA_15821g0010	gene
MA_158224g0010	gene
MA_158232g0010	gene
MA_158233g0010	gene
MA_158236g0010	gene
MA_158278g0010	gene
MA_15827g0010	gene
MA_15827g0020	gene
MA_1582g0010	gene
MA_1582g0020	gene
MA_158309g0010	gene
MA_158316g0010	gene
MA_158317g0010	gene
MA_158317g0020	gene
MA_158329g0020	gene
MA_158362g0010	gene
MA_158372g0010	gene
MA_158381g0010	gene
MA_15838g0010	gene
MA_158390g0010	gene
MA_158402g0010	gene
MA_158416g0010	gene
MA_158424g0020	gene
MA_15842g0010	gene
MA_15842g0020	gene
MA_158434g0010	gene
MA_158437g0010	gene
MA_158438g0010	gene
MA_158457g0010	gene
MA_158467g0010	gene
MA_158470g0010	gene
MA_15847g0010	gene
MA_158483g0010	gene
MA_158493g0010	gene
MA_158497g0010	gene
MA_158513g0010	gene
MA_158518g0010	gene
MA_158529g0010	gene
MA_15852g0010	gene
MA_158556g0010	gene
MA_158566g0010	gene
MA_158585g0010	gene
MA_158586g0010	gene
MA_158595g0010	gene
MA_158602g0010	gene
MA_158615g0010	gene
MA_158635g0010	gene
MA_158671g0010	gene
MA_158676g0010	gene
MA_158684g0010	gene
MA_158699g0010	gene
MA_158706g0010	gene
MA_158727g0010	gene
MA_158744g0010	gene
MA_158751g0010	gene
MA_15876g0010	gene
MA_158788g0010	gene
MA_1587g0010	gene
MA_158801g0010	gene
MA_158806g0010	gene
MA_158811g0010	gene
MA_158831g0010	gene
MA_158845g0010	gene
MA_158847g0010	gene
MA_15884g0010	gene
MA_15884g0020	gene
MA_158850g0010	gene
MA_15888g0010	gene
MA_15889g0020	gene
MA_15892g0010	gene
MA_15892g0020	gene
MA_15893g0010	gene
MA_158943g0010	gene
MA_15894g0010	gene
MA_158965g0010	gene
MA_15896g0010	gene
MA_15897g0010	gene
MA_158988g0010	gene
MA_1589g0010	gene
MA_159011g0010	gene
MA_159017g0010	gene
MA_15903g0010	gene
MA_15904g0010	gene
MA_159069g0010	gene
MA_15906g0010	gene
MA_15908g0010	gene
MA_159093g0010	gene
MA_159115g0010	gene
MA_159119g0010	gene
MA_15913g0010	gene
MA_15917g0010	gene
MA_159234g0010	gene
MA_159242g0010	gene
MA_159244g0010	gene
MA_159244g0020	gene
MA_1592g0010	gene
MA_15932g0010	gene
MA_159417g0010	gene
MA_159432g0010	gene
MA_159434g0010	gene
MA_15943g0010	gene
MA_159466g0010	gene
MA_159468g0010	gene
MA_15947g0010	gene
MA_15949g0010	gene
MA_15951g0010	gene
MA_159548g0010	gene
MA_15954g0010	gene
MA_15962g0010	gene
MA_159666g0010	gene
MA_159677g0010	gene
MA_159707g0010	gene
MA_15972g0010	gene
MA_159801g0010	gene
MA_159816g0020	gene
MA_159836g0010	gene
MA_159837g0010	gene
MA_159838g0010	gene
MA_15983g0010	gene
MA_159843g0010	gene
MA_159850g0010	gene
MA_159855g0010	gene
MA_159904g0010	gene
MA_159916g0010	gene
MA_15991g0010	gene
MA_1599325g0010	gene
MA_159932g0010	gene
MA_159974g0010	gene
MA_159g0010	gene
MA_160010g0010	gene
MA_160022g0010	gene
MA_160083g0010	gene
MA_1600g0010	gene
MA_160114g0010	gene
MA_160159g0010	gene
MA_160196g0010	gene
MA_160202g0010	gene
MA_160270g0010	gene
MA_160355g0010	gene
MA_16036g0010	gene
MA_160382g0020	gene
MA_160402g0010	gene
MA_16043g0010	gene
MA_16045g0020	gene
MA_16047g0010	gene
MA_160484g0010	gene
MA_160538g0010	gene
MA_160544g0010	gene
MA_16054g0010	gene
MA_160567g0010	gene
MA_16057g0010	gene
MA_160591g0010	gene
MA_160599g0020	gene
MA_1605g0010	gene
MA_160618g0010	gene
MA_160636g0010	gene
MA_16065g0010	gene
MA_16066g0010	gene
MA_16068g0010	gene
MA_160750g0010	gene
MA_16075g0010	gene
MA_160765g0010	gene
MA_16080g0010	gene
MA_160810g0010	gene
MA_16085g0010	gene
MA_16085g0020	gene
MA_160875g0010	gene
MA_160895g0010	gene
MA_16089g0010	gene
MA_160937g0010	gene
MA_16094g0010	gene
MA_160950g0010	gene
MA_161013g0010	gene
MA_161034g0010	gene
MA_161036g0010	gene
MA_16104g0010	gene
MA_16105g0010	gene
MA_161085g0010	gene
MA_161088g0010	gene
MA_161096g0010	gene
MA_1610g0010	gene
MA_16110g0010	gene
MA_161133g0010	gene
MA_161180g0010	gene
MA_16118g0010	gene
MA_1612517g0010	gene
MA_161252g0010	gene
MA_161258g0010	gene
MA_161278g0010	gene
MA_161279g0010	gene
MA_161337g0020	gene
MA_16141g0010	gene
MA_161439g0010	gene
MA_16143g0010	gene
MA_161458g0010	gene
MA_161463g0020	gene
MA_16148g0010	gene
MA_161490g0010	gene
MA_16152g0010	gene
MA_161549g0010	gene
MA_16154g0010	gene
MA_161562g0010	gene
MA_161583g0010	gene
MA_161608g0010	gene
MA_16160g0010	gene
MA_161658g0010	gene
MA_161687g0010	gene
MA_161697g0010	gene
MA_16171g0010	gene
MA_161721g0010	gene
MA_16172g0010	gene
MA_1617g0010	gene
MA_161849g0010	gene
MA_1618899g0010	gene
MA_161903g0010	gene
MA_161904g0010	gene
MA_161913g0010	gene
MA_161943g0010	gene
MA_161965g0010	gene
MA_161971g0010	gene
MA_161988g0010	gene
MA_16198g0010	gene
MA_162045g0010	gene
MA_162060g0010	gene
MA_162096g0010	gene
MA_16217g0020	gene
MA_162212g0010	gene
MA_16226g0010	gene
MA_162283g0010	gene
MA_162298g0020	gene
MA_162307g0010	gene
MA_16231g0010	gene
MA_162339g0010	gene
MA_16234g0010	gene
MA_162400g0010	gene
MA_162415g0010	gene
MA_162474g0010	gene
MA_16249g0010	gene
MA_162516g0010	gene
MA_16252g0010	gene
MA_16253g0010	gene
MA_162552g0010	gene
MA_16256g0010	gene
MA_162585g0010	gene
MA_16260g0010	gene
MA_162616g0010	gene
MA_162617g0010	gene
MA_162630g0010	gene
MA_162641g0010	gene
MA_16264g0010	gene
MA_162652g0010	gene
MA_162701g0010	gene
MA_16271g0010	gene
MA_162731g0010	gene
MA_162771g0010	gene
MA_162775g0010	gene
MA_16283g0010	gene
MA_162910g0010	gene
MA_162919g0010	gene
MA_16292g0010	gene
MA_162940g0010	gene
MA_162944g0010	gene
MA_16299g0010	gene
MA_163003g0010	gene
MA_1630050g0010	gene
MA_163011g0010	gene
MA_163067g0010	gene
MA_163110g0010	gene
MA_163154g0020	gene
MA_163177g0020	gene
MA_163198g0010	gene
MA_163198g0030	gene
MA_16324g0010	gene
MA_163282g0010	gene
MA_163288g0010	gene
MA_16336g0010	gene
MA_163387g0010	gene
MA_163430g0010	gene
MA_16344g0010	gene
MA_163460g0010	gene
MA_163462g0010	gene
MA_163492g0010	gene
MA_16353g0010	gene
MA_16362g0010	gene
MA_163659g0010	gene
MA_163663g0010	gene
MA_163697g0010	gene
MA_16371g0010	gene
MA_16371g0020	gene
MA_163730g0010	gene
MA_163735g0010	gene
MA_163806g0010	gene
MA_163824g0010	gene
MA_163845g0010	gene
MA_16384g0010	gene
MA_1638g0010	gene
MA_163916g0010	gene
MA_163941g0010	gene
MA_16397g0010	gene
MA_163983g0010	gene
MA_163g0010	gene
MA_164007g0010	gene
MA_164016g0010	gene
MA_164028g0010	gene
MA_16402g0010	gene
MA_164052g0010	gene
MA_164062g0010	gene
MA_16407g0010	gene
MA_164087g0010	gene
MA_164088g0010	gene
MA_1640g0010	gene
MA_164148g0010	gene
MA_164160g0010	gene
MA_164179g0010	gene
MA_16417g0010	gene
MA_164185g0010	gene
MA_16421g0010	gene
MA_164249g0010	gene
MA_16425g0010	gene
MA_164319g0010	gene
MA_164373g0010	gene
MA_16441g0010	gene
MA_16444g0010	gene
MA_16444g0020	gene
MA_16445g0010	gene
MA_164476g0010	gene
MA_164487g0010	gene
MA_164490g0010	gene
MA_164507g0010	gene
MA_16451g0010	gene
MA_16454g0010	gene
MA_164551g0010	gene
MA_164598g0010	gene
MA_164599g0010	gene
MA_16463g0010	gene
MA_164660g0010	gene
MA_164722g0010	gene
MA_164736g0010	gene
MA_16474g0010	gene
MA_16477g0010	gene
MA_164839g0010	gene
MA_164845g0010	gene
MA_164849g0010	gene
MA_164868g0010	gene
MA_16489g0010	gene
MA_164900g0010	gene
MA_164918g0010	gene
MA_164923g0010	gene
MA_164951g0010	gene
MA_164980g0010	gene
MA_164991g0010	gene
MA_16499g0020	gene
MA_165005g0010	gene
MA_165078g0010	gene
MA_16507g0010	gene
MA_165094g0010	gene
MA_16509g0010	gene
MA_1651086g0010	gene
MA_165131g0010	gene
MA_16513g0010	gene
MA_165142g0010	gene
MA_16514g0010	gene
MA_16518g0010	gene
MA_165200g0010	gene
MA_165229g0020	gene
MA_165259g0010	gene
MA_16525g0010	gene
MA_16526g0010	gene
MA_165281g0010	gene
MA_165342g0010	gene
MA_16536g0010	gene
MA_1653g0010	gene
MA_16545g0010	gene
MA_165483g0010	gene
MA_165491g0010	gene
MA_1654g0020	gene
MA_165515g0010	gene
MA_165548g0010	gene
MA_165604g0010	gene
MA_165633g0010	gene
MA_16564g0010	gene
MA_165666g0020	gene
MA_165691g0010	gene
MA_165733g0010	gene
MA_165742g0010	gene
MA_165746g0010	gene
MA_165784g0010	gene
MA_16582g0010	gene
MA_165833g0010	gene
MA_165833g0020	gene
MA_16583g0010	gene
MA_165845g0010	gene
MA_165862g0010	gene
MA_165875g0010	gene
MA_165893g0010	gene
MA_165913g0020	gene
MA_165926g0020	gene
MA_165943g0010	gene
MA_165943g0020	gene
MA_165947g0010	gene
MA_16595g0010	gene
MA_165978g0010	gene
MA_1659g0010	gene
MA_166041g0010	gene
MA_166102g0010	gene
MA_16612g0010	gene
MA_166142g0010	gene
MA_166176g0010	gene
MA_166228g0010	gene
MA_166229g0010	gene
MA_166238g0010	gene
MA_16624g0010	gene
MA_16626g0010	gene
MA_166295g0010	gene
MA_166367g0020	gene
MA_16637g0010	gene
MA_166399g0010	gene
MA_1663g0010	gene
MA_16642g0010	gene
MA_166509g0010	gene
MA_16653g0010	gene
MA_166543g0010	gene
MA_166544g0010	gene
MA_166573g0010	gene
MA_166588g0010	gene
MA_166600g0010	gene
MA_1666037g0010	gene
MA_166614g0010	gene
MA_166638g0010	gene
MA_166667g0010	gene
MA_166753g0010	gene
MA_166754g0010	gene
MA_16677g0010	gene
MA_166792g0010	gene
MA_16680g0010	gene
MA_166818g0010	gene
MA_166824g0010	gene
MA_166860g0010	gene
MA_166883g0010	gene
MA_166893g0010	gene
MA_16692g0010	gene
MA_166933g0010	gene
MA_166940g0010	gene
MA_166968g0010	gene
MA_166984g0010	gene
MA_167002g0010	gene
MA_1670089g0010	gene
MA_16700g0010	gene
MA_167033g0010	gene
MA_16704g0010	gene
MA_167055g0010	gene
MA_167126g0020	gene
MA_167128g0010	gene
MA_167141g0010	gene
MA_167149g0010	gene
MA_167170g0010	gene
MA_167185g0010	gene
MA_1672269g0010	gene
MA_167255g0010	gene
MA_167255g0020	gene
MA_16728g0010	gene
MA_167307g0010	gene
MA_16730g0010	gene
MA_167313g0010	gene
MA_16731g0010	gene
MA_16736g0010	gene
MA_167384g0010	gene
MA_16738g0010	gene
MA_167421g0010	gene
MA_167441g0010	gene
MA_167448g0010	gene
MA_167448g0020	gene
MA_167483g0010	gene
MA_167501g0010	gene
MA_167502g0010	gene
MA_167502g0020	gene
MA_16752g0010	gene
MA_16752g0020	gene
MA_167550g0010	gene
MA_167603g0010	gene
MA_167620g0010	gene
MA_167628g0010	gene
MA_167676g0010	gene
MA_16767g0010	gene
MA_167684g0010	gene
MA_167711g0010	gene
MA_167762g0010	gene
MA_167766g0010	gene
MA_167774g0010	gene
MA_167779g0010	gene
MA_16777g0010	gene
MA_16778g0010	gene
MA_16782g0010	gene
MA_1678g0010	gene
MA_167903g0010	gene
MA_167905g0010	gene
MA_167937g0010	gene
MA_167942g0010	gene
MA_16797g0020	gene
MA_168000g0010	gene
MA_168013g0010	gene
MA_16801g0010	gene
MA_168035g0010	gene
MA_168052g0010	gene
MA_16805g0010	gene
MA_168077g0010	gene
MA_168100g0010	gene
MA_168127g0010	gene
MA_168237g0010	gene
MA_16823g0010	gene
MA_168276g0010	gene
MA_16828g0010	gene
MA_168293g0010	gene
MA_1682g0010	gene
MA_16831g0010	gene
MA_16831g0020	gene
MA_168320g0010	gene
MA_168323g0010	gene
MA_168343g0010	gene
MA_168354g0010	gene
MA_16835g0010	gene
MA_168373g0010	gene
MA_168417g0010	gene
MA_16845g0010	gene
MA_168467g0010	gene
MA_168478g0020	gene
MA_1684g0010	gene
MA_168509g0010	gene
MA_168592g0010	gene
MA_1685967g0010	gene
MA_168597g0010	gene
MA_168609g0010	gene
MA_16860g0010	gene
MA_168616g0030	gene
MA_168635g0010	gene
MA_168655g0010	gene
MA_16870g0010	gene
MA_168745g0010	gene
MA_16875g0010	gene
MA_168789g0010	gene
MA_168804g0010	gene
MA_168871g0010	gene
MA_168879g0020	gene
MA_16887g0010	gene
MA_16891g0010	gene
MA_168928g0010	gene
MA_16892g0010	gene
MA_168957g0010	gene
MA_16896g0010	gene
MA_168983g0010	gene
MA_16898g0010	gene
MA_16898g0020	gene
MA_168990g0010	gene
MA_16899g0010	gene
MA_16904g0010	gene
MA_169053g0010	gene
MA_169054g0020	gene
MA_16906g0010	gene
MA_169071g0010	gene
MA_169091g0010	gene
MA_169095g0010	gene
MA_169132g0010	gene
MA_169150g0010	gene
MA_169203g0010	gene
MA_16920g0010	gene
MA_16922g0010	gene
MA_169230g0010	gene
MA_16923g0030	gene
MA_169256g0010	gene
MA_169267g0010	gene
MA_1692g0010	gene
MA_169305g0010	gene
MA_16930g0010	gene
MA_169311g0010	gene
MA_169317g0010	gene
MA_169329g0010	gene
MA_169331g0010	gene
MA_169356g0010	gene
MA_169367g0010	gene
MA_169369g0010	gene
MA_16937g0020	gene
MA_169394g0010	gene
MA_16939g0010	gene
MA_169460g0010	gene
MA_169461g0020	gene
MA_169470g0010	gene
MA_169487g0010	gene
MA_169512g0010	gene
MA_169541g0010	gene
MA_169555g0010	gene
MA_169607g0010	gene
MA_16962g0010	gene
MA_169682g0010	gene
MA_169742g0010	gene
MA_169756g0010	gene
MA_169757g0010	gene
MA_169758g0010	gene
MA_169766g0010	gene
MA_16979g0010	gene
MA_16979g0020	gene
MA_169834g0010	gene
MA_16984g0010	gene
MA_169864g0010	gene
MA_16986g0010	gene
MA_169890g0010	gene
MA_169894g0010	gene
MA_169915g0010	gene
MA_169932g0010	gene
MA_169935g0010	gene
MA_169947g0010	gene
MA_169963g0010	gene
MA_16998g0010	gene
MA_170004g0010	gene
MA_170015g0010	gene
MA_17001g0010	gene
MA_17002g0010	gene
MA_170031g0010	gene
MA_170043g0010	gene
MA_170055g0010	gene
MA_17005g0010	gene
MA_170093g0010	gene
MA_170097g0010	gene
MA_17014g0010	gene
MA_170161g0010	gene
MA_170169g0010	gene
MA_17019g0010	gene
MA_170202g0010	gene
MA_170207g0010	gene
MA_170251g0010	gene
MA_170275g0010	gene
MA_170288g0010	gene
MA_17028g0010	gene
MA_170302g0010	gene
MA_17031g0010	gene
MA_17033g0010	gene
MA_170367g0010	gene
MA_170383g0010	gene
MA_170430g0020	gene
MA_170431g0010	gene
MA_170460g0010	gene
MA_17048g0010	gene
MA_170499g0010	gene
MA_17049g0010	gene
MA_170509g0020	gene
MA_17053g0010	gene
MA_170550g0010	gene
MA_170551g0010	gene
MA_170592g0010	gene
MA_170596g0010	gene
MA_170598g0010	gene
MA_17059g0010	gene
MA_17061g0010	gene
MA_170639g0010	gene
MA_170647g0010	gene
MA_170670g0010	gene
MA_170693g0010	gene
MA_170695g0010	gene
MA_170713g0010	gene
MA_170724g0010	gene
MA_17072g0020	gene
MA_170793g0010	gene
MA_170828g0010	gene
MA_170877g0010	gene
MA_17088g0010	gene
MA_170898g0010	gene
MA_17091g0010	gene
MA_170936g0010	gene
MA_170936g0020	gene
MA_17098g0010	gene
MA_170g0010	gene
MA_171023g0010	gene
MA_17102g0010	gene
MA_17102g0020	gene
MA_171031g0010	gene
MA_17103g0010	gene
MA_171056g0010	gene
MA_171070g0010	gene
MA_171093g0010	gene
MA_171103g0010	gene
MA_171151g0010	gene
MA_171174g0010	gene
MA_171174g0020	gene
MA_171205g0010	gene
MA_171251g0010	gene
MA_17128g0010	gene
MA_17128g0020	gene
MA_171296g0010	gene
MA_171297g0010	gene
MA_17129g0010	gene
MA_1712g0010	gene
MA_171358g0010	gene
MA_17135g0010	gene
MA_171367g0010	gene
MA_171375g0010	gene
MA_171376g0010	gene
MA_17138g0010	gene
MA_17139g0010	gene
MA_171402g0010	gene
MA_171449g0010	gene
MA_171460g0010	gene
MA_171473g0010	gene
MA_171496g0010	gene
MA_171502g0010	gene
MA_171506g0010	gene
MA_17151g0010	gene
MA_171674g0010	gene
MA_171709g0010	gene
MA_17173g0010	gene
MA_171750g0010	gene
MA_171757g0010	gene
MA_171759g0010	gene
MA_171801g0010	gene
MA_171807g0010	gene
MA_171809g0010	gene
MA_17181g0010	gene
MA_171847g0010	gene
MA_17186g0010	gene
MA_171914g0020	gene
MA_171959g0010	gene
MA_171984g0010	gene
MA_171998g0010	gene
MA_172007g0010	gene
MA_172007g0020	gene
MA_172057g0010	gene
MA_172058g0010	gene
MA_172077g0010	gene
MA_17207g0010	gene
MA_172084g0010	gene
MA_172094g0010	gene
MA_172105g0010	gene
MA_17212g0010	gene
MA_172152g0010	gene
MA_17217g0010	gene
MA_17217g0020	gene
MA_172189g0020	gene
MA_172190g0010	gene
MA_172193g0010	gene
MA_172194g0010	gene
MA_172213g0010	gene
MA_172215g0010	gene
MA_17226g0010	gene
MA_172342g0010	gene
MA_172355g0010	gene
MA_172383g0010	gene
MA_172388g0010	gene
MA_17238g0010	gene
MA_172404g0020	gene
MA_172416g0010	gene
MA_172452g0010	gene
MA_172474g0010	gene
MA_172478g0020	gene
MA_17250g0010	gene
MA_172537g0010	gene
MA_1725826g0010	gene
MA_172585g0010	gene
MA_172611g0010	gene
MA_172626g0020	gene
MA_172627g0020	gene
MA_172637g0010	gene
MA_17269g0010	gene
MA_172748g0010	gene
MA_172749g0010	gene
MA_172782g0010	gene
MA_172801g0010	gene
MA_172822g0010	gene
MA_172878g0020	gene
MA_17288g0010	gene
MA_172894g0010	gene
MA_172936g0010	gene
MA_17294g0010	gene
MA_172962g0010	gene
MA_172967g0010	gene
MA_172971g0010	gene
MA_172990g0010	gene
MA_1729g0010	gene
MA_173054g0010	gene
MA_17305g0010	gene
MA_173063g0010	gene
MA_173075g0010	gene
MA_173093g0010	gene
MA_17310g0010	gene
MA_173127g0010	gene
MA_17313g0010	gene
MA_17317g0010	gene
MA_17319g0010	gene
MA_17319g0020	gene
MA_173264g0010	gene
MA_173267g0010	gene
MA_17326g0010	gene
MA_173313g0010	gene
MA_17331g0010	gene
MA_173332g0010	gene
MA_17333g0010	gene
MA_17334g0010	gene
MA_17335g0010	gene
MA_173360g0010	gene
MA_17339g0040	gene
MA_173450g0010	gene
MA_17349g0010	gene
MA_1734g0010	gene
MA_173536g0010	gene
MA_173543g0020	gene
MA_173552g0010	gene
MA_173565g0010	gene
MA_173603g0010	gene
MA_173626g0010	gene
MA_173651g0010	gene
MA_173651g0020	gene
MA_173695g0010	gene
MA_173703g0010	gene
MA_173733g0010	gene
MA_173741g0010	gene
MA_173768g0010	gene
MA_1737g0020	gene
MA_173808g0010	gene
MA_173818g0010	gene
MA_173856g0010	gene
MA_173871g0010	gene
MA_173882g0010	gene
MA_173903g0010	gene
MA_17390g0010	gene
MA_173921g0010	gene
MA_173937g0010	gene
MA_173939g0010	gene
MA_173991g0010	gene
MA_17400g0010	gene
MA_174037g0010	gene
MA_174047g0010	gene
MA_17408g0010	gene
MA_174187g0010	gene
MA_174190g0010	gene
MA_174203g0010	gene
MA_174204g0010	gene
MA_174220g0010	gene
MA_17423g0010	gene
MA_174257g0010	gene
MA_17425g0010	gene
MA_174291g0010	gene
MA_174294g0010	gene
MA_17429g0010	gene
MA_17429g0020	gene
MA_174309g0010	gene
MA_17430g0010	gene
MA_17431g0010	gene
MA_174344g0010	gene
MA_174345g0010	gene
MA_174370g0020	gene
MA_174378g0010	gene
MA_174407g0010	gene
MA_1744296g0010	gene
MA_174429g0010	gene
MA_17443g0020	gene
MA_174482g0010	gene
MA_17449g0010	gene
MA_17450g0030	gene
MA_174526g0010	gene
MA_17452g0010	gene
MA_174556g0010	gene
MA_1746231g0010	gene
MA_174635g0010	gene
MA_174655g0010	gene
MA_17466g0010	gene
MA_17470g0010	gene
MA_17473g0020	gene
MA_174750g0010	gene
MA_174759g0010	gene
MA_17476g0010	gene
MA_17477g0010	gene
MA_17478g0010	gene
MA_174814g0010	gene
MA_174842g0010	gene
MA_17484g0010	gene
MA_174857g0010	gene
MA_17489g0010	gene
MA_174927g0010	gene
MA_174929g0020	gene
MA_17498g0010	gene
MA_175001g0030	gene
MA_175001g0040	gene
MA_175001g0050	gene
MA_17500g0010	gene
MA_17503g0010	gene
MA_175060g0010	gene
MA_175090g0010	gene
MA_1750g0010	gene
MA_175110g0010	gene
MA_17515g0010	gene
MA_175184g0010	gene
MA_175187g0010	gene
MA_175189g0010	gene
MA_175194g0010	gene
MA_175234g0010	gene
MA_17525g0010	gene
MA_175298g0010	gene
MA_175319g0020	gene
MA_175330g0010	gene
MA_175359g0010	gene
MA_175360g0010	gene
MA_175363g0010	gene
MA_17536g0010	gene
MA_17539g0010	gene
MA_175404g0010	gene
MA_175457g0010	gene
MA_175476g0010	gene
MA_17547g0010	gene
MA_17548g0010	gene
MA_1754g0010	gene
MA_175530g0010	gene
MA_175558g0010	gene
MA_175572g0010	gene
MA_175574g0010	gene
MA_175589g0010	gene
MA_175611g0010	gene
MA_175640g0010	gene
MA_175688g0010	gene
MA_175715g0010	gene
MA_175737g0010	gene
MA_175759g0010	gene
MA_175782g0020	gene
MA_175789g0010	gene
MA_175822g0010	gene
MA_175841g0010	gene
MA_17586g0010	gene
MA_175870g0010	gene
MA_175873g0010	gene
MA_17587g0010	gene
MA_175884g0010	gene
MA_175903g0010	gene
MA_17594g0010	gene
MA_175978g0010	gene
MA_17597g0010	gene
MA_176063g0010	gene
MA_17608g0020	gene
MA_176096g0020	gene
MA_176098g0010	gene
MA_17609g0010	gene
MA_176124g0010	gene
MA_176133g0020	gene
MA_176137g0010	gene
MA_176143g0010	gene
MA_176145g0010	gene
MA_17614g0010	gene
MA_176155g0010	gene
MA_176158g0010	gene
MA_176162g0010	gene
MA_176189g0010	gene
MA_176222g0010	gene
MA_176279g0010	gene
MA_176321g0010	gene
MA_176375g0010	gene
MA_17639g0020	gene
MA_1763g0010	gene
MA_176417g0010	gene
MA_176437g0010	gene
MA_17644g0010	gene
MA_176471g0010	gene
MA_176544g0010	gene
MA_17656g0010	gene
MA_17658g0010	gene
MA_176669g0010	gene
MA_176727g0010	gene
MA_17672g0010	gene
MA_17674g0010	gene
MA_17678g0010	gene
MA_176793g0010	gene
MA_17680g0010	gene
MA_17683g0010	gene
MA_17689g0010	gene
MA_17691g0010	gene
MA_17691g0020	gene
MA_176924g0010	gene
MA_17693g0010	gene
MA_176945g0010	gene
MA_17694g0010	gene
MA_176955g0010	gene
MA_176956g0010	gene
MA_17695g0020	gene
MA_176963g0010	gene
MA_176964g0010	gene
